Frame ID,Object ID,Object Type,LocationX,LocationY,LocationZ,Length,Width,Height,Heading
7,223,2,62.6,18.4,0.0,4.44,1.77,1.99,3.12
7,225,4,93.9,33.8,1.0,0.38,0.38,1.86,0.07
7,229,4,92.2,21.6,1.0,0.38,0.38,1.86,0.91
7,220,3,104.8,35.2,0.0,2.03,0.00,1.30,2.58
7,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
7,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
7,221,3,78.6,1.7,0.0,1.80,0.00,1.42,1.56
7,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
7,219,3,101.8,2.6,0.0,2.36,0.76,1.41,1.60
7,218,1,115.7,0.2,0.0,3.99,1.85,1.62,1.57
7,223,2,62.7,18.4,0.0,4.44,1.77,1.99,3.12
8,225,4,93.8,33.8,1.0,0.38,0.38,1.86,0.06
8,229,4,92.1,21.6,1.0,0.38,0.38,1.86,0.91
8,220,3,104.9,35.2,0.0,2.03,0.00,1.30,2.60
8,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
8,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
8,221,3,78.6,1.6,0.0,1.80,0.00,1.42,1.56
8,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
8,219,3,101.8,2.6,0.0,2.36,0.76,1.41,1.60
8,218,1,115.7,0.1,0.0,3.99,1.85,1.62,1.57
8,223,2,62.7,18.4,0.0,4.44,1.77,1.99,3.12
8,225,4,93.8,33.8,1.0,0.38,0.38,1.86,0.05
8,229,4,92.1,21.7,1.0,0.38,0.38,1.86,0.91
8,220,3,105.0,35.2,0.0,2.03,0.00,1.30,2.62
8,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
8,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
8,221,3,78.6,1.5,0.0,1.80,0.00,1.42,1.56
8,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
8,219,3,101.8,2.6,0.0,2.36,0.76,1.41,1.60
8,218,1,115.7,0.0,0.0,3.99,1.85,1.62,1.57
8,223,2,62.8,18.4,0.0,4.44,1.77,1.99,3.12
8,225,4,93.8,33.8,1.0,0.38,0.38,1.86,0.05
8,229,4,92.1,21.7,1.0,0.38,0.38,1.86,0.91
8,220,3,105.0,35.2,0.0,2.03,0.00,1.30,2.62
8,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
8,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
8,221,3,78.6,1.5,0.0,1.80,0.00,1.42,1.56
8,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
8,219,3,101.8,2.6,0.0,2.36,0.76,1.41,1.60
8,218,1,115.7,0.0,0.0,3.99,1.85,1.62,1.57
8,223,2,62.8,18.4,0.0,4.44,1.77,1.99,3.12
8,225,4,93.7,33.8,1.0,0.38,0.38,1.86,0.04
8,229,4,92.1,21.7,1.0,0.38,0.38,1.86,0.91
8,220,3,105.0,35.2,0.0,2.03,0.00,1.30,2.64
8,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
8,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
8,221,3,78.6,1.5,0.0,1.80,0.00,1.42,1.56
8,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
8,219,3,101.8,2.6,0.0,2.36,0.76,1.41,1.60
8,218,1,115.7,0.1,0.0,3.99,1.85,1.62,1.57
8,223,2,62.8,18.4,0.0,4.44,1.77,1.99,3.12
8,225,4,93.7,33.8,1.0,0.38,0.38,1.86,0.03
8,229,4,92.1,21.7,1.0,0.38,0.38,1.86,0.91
8,220,3,105.1,35.3,0.0,2.03,0.00,1.30,2.66
8,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
8,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
8,221,3,78.6,1.4,0.0,1.80,0.00,1.42,1.56
8,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
8,219,3,101.8,2.6,0.0,2.36,0.76,1.41,1.60
8,218,1,115.7,0.1,0.0,3.99,1.85,1.62,1.57
8,223,2,62.9,18.4,0.0,4.44,1.77,1.99,3.12
8,225,4,93.7,33.8,1.0,0.38,0.38,1.86,0.03
8,229,4,92.0,21.8,1.0,0.38,0.38,1.86,0.91
8,220,3,105.2,35.3,0.0,2.03,0.00,1.30,2.67
8,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
8,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
8,221,3,78.6,1.3,0.0,1.80,0.00,1.42,1.56
8,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
8,219,3,101.8,2.6,0.0,2.36,0.76,1.41,1.60
8,218,1,115.7,0.2,0.0,3.99,1.85,1.62,1.57
8,223,2,62.9,18.4,0.0,4.44,1.77,1.99,3.12
9,225,4,93.6,33.8,1.0,0.38,0.38,1.86,0.02
9,229,4,92.0,21.8,1.0,0.38,0.38,1.86,0.91
9,220,3,105.2,35.3,0.0,2.03,0.00,1.30,2.69
9,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
9,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
9,221,3,78.6,1.2,0.0,1.80,0.00,1.42,1.56
9,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
9,219,3,101.8,2.5,0.0,2.36,0.76,1.41,1.60
9,218,1,115.7,0.3,0.0,3.99,1.85,1.62,1.57
9,223,2,63.0,18.4,0.0,4.44,1.77,1.99,3.12
9,225,4,93.6,33.8,1.0,0.38,0.38,1.86,0.01
9,229,4,92.0,21.8,1.0,0.38,0.38,1.86,0.91
9,220,3,105.3,35.3,0.0,2.03,0.00,1.30,2.71
9,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
9,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
9,221,3,78.6,1.2,0.0,1.80,0.00,1.42,1.56
9,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
9,219,3,101.8,2.5,0.0,2.36,0.76,1.41,1.60
9,218,1,115.7,0.4,0.0,3.99,1.85,1.62,1.57
9,223,2,63.0,18.4,0.0,4.44,1.77,1.99,3.12
9,225,4,93.5,33.8,1.0,0.38,0.38,1.86,0.01
9,229,4,92.0,21.9,1.0,0.38,0.38,1.86,0.91
9,220,3,105.4,35.4,0.0,2.03,0.00,1.30,2.73
9,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
9,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
9,221,3,78.6,1.1,0.0,1.80,0.00,1.42,1.56
9,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
9,219,3,101.8,2.5,0.0,2.36,0.76,1.41,1.60
9,218,1,115.7,0.4,0.0,3.99,1.85,1.62,1.57
9,223,2,63.1,18.4,0.0,4.44,1.77,1.99,3.12
9,225,4,93.5,33.8,1.0,0.38,0.38,1.86,0.00
9,229,4,91.9,21.9,1.0,0.38,0.38,1.86,0.91
9,220,3,105.4,35.4,0.0,2.03,0.00,1.30,2.74
9,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
9,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
9,221,3,78.6,1.0,0.0,1.80,0.00,1.42,1.56
9,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
9,219,3,101.8,2.5,0.0,2.36,0.76,1.41,1.60
9,218,1,115.7,0.5,0.0,3.99,1.85,1.62,1.57
9,223,2,63.1,18.4,0.0,4.44,1.77,1.99,3.12
9,225,4,93.5,33.8,1.0,0.38,0.38,1.86,0.01
9,229,4,91.9,21.9,1.0,0.38,0.38,1.86,0.91
9,220,3,105.5,35.4,0.0,2.03,0.00,1.30,2.76
9,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
9,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
9,221,3,78.6,1.0,0.0,1.80,0.00,1.42,1.56
9,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
9,219,3,101.8,2.5,0.0,2.36,0.76,1.41,1.60
9,218,1,115.7,0.6,0.0,3.99,1.85,1.62,1.57
9,223,2,63.2,18.4,0.0,4.44,1.77,1.99,3.12
9,225,4,93.4,33.7,1.0,0.38,0.38,1.86,0.01
9,229,4,91.9,22.0,1.0,0.38,0.38,1.86,0.92
9,220,3,105.6,35.4,0.0,2.03,0.00,1.30,2.78
9,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
9,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
9,221,3,78.6,0.9,0.0,1.80,0.00,1.42,1.56
9,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
9,219,3,101.8,2.5,0.0,2.36,0.76,1.41,1.60
9,218,1,115.7,0.7,0.0,3.99,1.85,1.62,1.57
9,223,2,63.2,18.4,0.0,4.44,1.77,1.99,3.12
10,225,4,93.4,33.7,1.0,0.38,0.38,1.86,0.02
10,229,4,91.9,22.0,1.0,0.38,0.38,1.86,0.92
10,220,3,105.6,35.4,0.0,2.03,0.00,1.30,2.79
10,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
10,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
10,221,3,78.6,0.8,0.0,1.80,0.00,1.42,1.56
10,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
10,219,3,101.8,2.5,0.0,2.36,0.76,1.41,1.60
10,218,1,115.7,0.7,0.0,3.99,1.85,1.62,1.57
10,223,2,63.3,18.4,0.0,4.44,1.77,1.99,3.12
10,225,4,93.3,33.7,1.0,0.38,0.38,1.86,0.02
10,229,4,91.9,22.0,1.0,0.38,0.38,1.86,0.92
10,220,3,105.7,35.5,0.0,2.03,0.00,1.30,2.81
10,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
10,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
10,221,3,78.6,0.7,0.0,1.80,0.00,1.42,1.56
10,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
10,219,3,101.8,2.5,0.0,2.36,0.76,1.41,1.60
10,218,1,115.7,0.8,0.0,3.99,1.85,1.62,1.57
10,223,2,63.3,18.4,0.0,4.44,1.77,1.99,3.12
10,225,4,93.3,33.7,1.0,0.38,0.38,1.86,0.03
10,229,4,91.8,22.0,1.0,0.38,0.38,1.86,0.92
10,220,3,105.8,35.5,0.0,2.03,0.00,1.30,2.83
10,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
10,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
10,221,3,78.6,0.7,0.0,1.80,0.00,1.42,1.56
10,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
10,219,3,101.8,2.4,0.0,2.36,0.76,1.41,1.60
10,218,1,115.7,0.9,0.0,3.99,1.85,1.62,1.57
10,223,2,63.4,18.4,0.0,4.44,1.77,1.99,3.12
10,225,4,93.3,33.7,1.0,0.38,0.38,1.86,0.03
10,229,4,91.8,22.0,1.0,0.38,0.38,1.86,0.92
10,220,3,105.8,35.5,0.0,2.03,0.00,1.30,2.83
10,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
10,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
10,221,3,78.6,0.7,0.0,1.80,0.00,1.42,1.56
10,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
10,219,3,101.8,2.4,0.0,2.36,0.76,1.41,1.60
10,218,1,115.7,0.9,0.0,3.99,1.85,1.62,1.57
10,223,2,63.4,18.4,0.0,4.44,1.77,1.99,3.12
10,225,4,93.3,33.7,1.0,0.38,0.38,1.86,0.02
10,229,4,91.8,22.1,1.0,0.38,0.38,1.86,0.92
10,220,3,105.8,35.5,0.0,2.03,0.00,1.30,2.84
10,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
10,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
10,221,3,78.6,0.6,0.0,1.80,0.00,1.42,1.56
10,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
10,219,3,101.8,2.4,0.0,2.36,0.76,1.41,1.60
10,218,1,115.7,0.9,0.0,3.99,1.85,1.62,1.57
10,223,2,63.4,18.4,0.0,4.44,1.77,1.99,3.12
10,225,4,93.2,33.7,1.0,0.38,0.38,1.86,0.02
10,229,4,91.8,22.1,1.0,0.38,0.38,1.86,0.92
10,220,3,105.9,35.5,0.0,2.03,0.00,1.30,2.86
10,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
10,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
10,221,3,78.6,0.5,0.0,1.80,0.00,1.42,1.56
10,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
10,219,3,101.8,2.4,0.0,2.36,0.76,1.41,1.60
10,218,1,115.7,1.0,0.0,3.99,1.85,1.62,1.57
10,223,2,63.5,18.5,0.0,4.44,1.77,1.99,3.12
11,225,4,93.2,33.7,1.0,0.38,0.38,1.86,0.02
11,229,4,91.8,22.1,1.0,0.38,0.38,1.86,0.92
11,220,3,106.0,35.5,0.0,2.03,0.00,1.30,2.87
11,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
11,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
11,221,3,78.6,0.5,0.0,1.80,0.00,1.42,1.56
11,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
11,219,3,101.8,2.4,0.0,2.36,0.76,1.41,1.60
11,218,1,115.7,1.1,0.0,3.99,1.85,1.62,1.57
11,223,2,63.5,18.5,0.0,4.44,1.77,1.99,3.12
11,225,4,93.2,33.7,1.0,0.38,0.38,1.86,0.01
11,229,4,91.7,22.2,1.0,0.38,0.38,1.86,0.92
11,220,3,106.0,35.5,0.0,2.03,0.00,1.30,2.89
11,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
11,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
11,221,3,78.6,0.4,0.0,1.80,0.00,1.42,1.56
11,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
11,219,3,101.8,2.4,0.0,2.36,0.76,1.41,1.60
11,218,1,115.7,1.2,0.0,3.99,1.85,1.62,1.57
11,223,2,63.6,18.5,0.0,4.44,1.77,1.99,3.12
11,225,4,93.1,33.7,1.0,0.38,0.38,1.86,0.00
11,229,4,91.7,22.2,1.0,0.38,0.38,1.86,0.92
11,220,3,106.1,35.5,0.0,2.03,0.00,1.30,2.90
11,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
11,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
11,221,3,78.6,0.3,0.0,1.80,0.00,1.42,1.56
11,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
11,219,3,101.8,2.4,0.0,2.36,0.76,1.41,1.60
11,218,1,115.7,1.2,0.0,3.99,1.85,1.62,1.57
11,223,2,63.6,18.5,0.0,4.44,1.77,1.99,3.12
11,225,4,92.2,33.8,1.0,0.38,0.38,1.86,0.07
11,229,4,91.1,23.0,1.0,0.38,0.38,1.86,0.92
11,220,3,107.9,35.5,0.0,2.03,0.00,1.30,3.07
11,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
11,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
11,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
11,221,3,78.5,1.5,0.0,1.80,0.00,1.42,1.56
11,219,3,101.8,2.0,0.0,2.36,0.76,1.41,1.60
11,218,1,115.7,3.1,0.0,3.99,1.85,1.62,1.57
11,223,2,65.0,18.5,0.0,4.44,1.77,1.99,3.12
11,225,4,92.2,33.8,1.0,0.38,0.38,1.86,0.07
11,229,4,91.1,23.1,1.0,0.38,0.38,1.86,0.92
11,220,3,108.0,35.5,0.0,2.03,0.00,1.30,3.06
11,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
11,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
11,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
11,221,3,78.5,1.6,0.0,1.80,0.00,1.42,1.56
11,219,3,101.8,2.0,0.0,2.36,0.76,1.41,1.60
11,218,1,115.7,3.1,0.0,3.99,1.85,1.62,1.57
11,223,2,65.0,18.5,0.0,4.44,1.77,1.99,3.12
11,225,4,92.2,33.8,1.0,0.38,0.38,1.86,0.07
11,229,4,91.0,23.1,1.0,0.38,0.38,1.86,0.92
11,220,3,108.1,35.5,0.0,2.03,0.00,1.30,3.05
11,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
11,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
11,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
11,221,3,78.5,1.7,0.0,1.80,0.00,1.42,1.56
11,219,3,101.8,2.0,0.0,2.36,0.76,1.41,1.60
11,218,1,115.7,3.2,0.0,3.99,1.85,1.62,1.57
11,223,2,65.1,18.5,0.0,4.44,1.77,1.99,3.12
12,225,4,92.1,33.8,1.0,0.38,0.38,1.86,0.07
12,229,4,91.0,23.1,1.0,0.38,0.38,1.86,0.92
12,220,3,108.1,35.5,0.0,2.03,0.00,1.30,3.04
12,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
12,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
12,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
12,221,3,78.5,1.7,0.0,1.80,0.00,1.42,1.56
12,219,3,101.8,2.0,0.0,2.36,0.76,1.41,1.60
12,218,1,115.7,3.3,0.0,3.99,1.85,1.62,1.57
12,223,2,65.1,18.5,0.0,4.44,1.77,1.99,3.12
12,225,4,92.1,33.8,1.0,0.38,0.38,1.86,0.07
12,229,4,91.0,23.2,1.0,0.38,0.38,1.86,0.92
12,220,3,108.2,35.5,0.0,2.03,0.00,1.30,3.03
12,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
12,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
12,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
12,221,3,78.5,1.8,0.0,1.80,0.00,1.42,1.56
12,219,3,101.8,2.0,0.0,2.36,0.76,1.41,1.60
12,218,1,115.7,3.4,0.0,3.99,1.85,1.62,1.57
12,223,2,65.2,18.5,0.0,4.44,1.77,1.99,3.13
12,225,4,92.1,33.8,1.0,0.38,0.38,1.86,0.07
12,229,4,91.0,23.2,1.0,0.38,0.38,1.86,0.92
12,220,3,108.3,35.5,0.0,2.03,0.00,1.30,3.02
12,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
12,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
12,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
12,221,3,78.5,1.9,0.0,1.80,0.00,1.42,1.56
12,219,3,101.8,2.0,0.0,2.36,0.76,1.41,1.60
12,218,1,115.7,3.4,0.0,3.99,1.85,1.62,1.57
12,223,2,65.2,18.5,0.0,4.44,1.77,1.99,3.13
12,225,4,92.0,33.8,1.0,0.38,0.38,1.86,0.07
12,229,4,90.9,23.2,1.0,0.38,0.38,1.86,0.92
12,220,3,108.4,35.5,0.0,2.03,0.00,1.30,3.01
12,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
12,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
12,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
12,221,3,78.5,2.0,0.0,1.80,0.00,1.42,1.56
12,219,3,101.8,2.0,0.0,2.36,0.76,1.41,1.60
12,218,1,115.7,3.5,0.0,3.99,1.85,1.62,1.57
12,223,2,65.3,18.5,0.0,4.44,1.77,1.99,3.13
12,225,4,92.0,33.8,1.0,0.38,0.38,1.86,0.07
12,229,4,90.9,23.3,1.0,0.38,0.38,1.86,0.92
12,220,3,108.4,35.5,0.0,2.03,0.00,1.30,3.00
12,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
12,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
12,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
12,221,3,78.5,2.0,0.0,1.80,0.00,1.42,1.56
12,219,3,101.8,1.9,0.0,2.36,0.76,1.41,1.60
12,218,1,115.7,3.6,0.0,3.99,1.85,1.62,1.57
12,223,2,65.3,18.5,0.0,4.44,1.77,1.99,3.13
12,225,4,92.0,33.8,1.0,0.38,0.38,1.86,0.07
12,229,4,90.9,23.3,1.0,0.38,0.38,1.86,0.92
12,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
12,220,3,108.5,35.4,0.0,2.03,0.00,1.30,3.00
12,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
12,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
12,221,3,78.5,2.1,0.0,1.80,0.00,1.42,1.56
12,219,3,101.8,1.9,0.0,2.36,0.76,1.41,1.60
12,218,1,115.7,3.6,0.0,3.99,1.85,1.62,1.57
12,223,2,65.4,18.5,0.0,4.44,1.77,1.99,3.13
13,225,4,91.9,33.8,1.0,0.38,0.38,1.86,0.07
13,229,4,90.9,23.3,1.0,0.38,0.38,1.86,0.92
13,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
13,220,3,108.6,35.4,0.0,2.03,0.00,1.30,2.99
13,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
13,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
13,221,3,78.5,2.2,0.0,1.80,0.00,1.42,1.56
13,219,3,101.8,1.9,0.0,2.36,0.76,1.41,1.60
13,218,1,115.7,3.7,0.0,3.99,1.85,1.62,1.57
13,223,2,65.5,18.5,0.0,4.44,1.77,1.99,3.13
13,225,4,91.9,33.8,1.0,0.38,0.38,1.86,0.07
13,229,4,90.9,23.3,1.0,0.38,0.38,1.86,0.92
13,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
13,220,3,108.6,35.4,0.0,2.03,0.00,1.30,2.99
13,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
13,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
13,221,3,78.5,2.2,0.0,1.80,0.00,1.42,1.56
13,219,3,101.8,1.9,0.0,2.36,0.76,1.41,1.60
13,218,1,115.7,3.7,0.0,3.99,1.85,1.62,1.57
13,223,2,65.5,18.5,0.0,4.44,1.77,1.99,3.13
13,225,4,91.9,33.8,1.0,0.38,0.38,1.86,0.07
13,229,4,90.8,23.3,1.0,0.38,0.38,1.86,0.92
13,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
13,220,3,108.6,35.4,0.0,2.03,0.00,1.30,2.98
13,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
13,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
13,221,3,78.5,2.2,0.0,1.80,0.00,1.42,1.56
13,219,3,101.8,1.9,0.0,2.36,0.76,1.41,1.60
13,218,1,115.7,3.8,0.0,3.99,1.85,1.62,1.57
13,223,2,65.5,18.5,0.0,4.44,1.77,1.99,3.13
13,225,4,91.9,33.9,1.0,0.38,0.38,1.86,0.08
13,229,4,90.8,23.4,1.0,0.38,0.38,1.86,0.92
13,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
13,220,3,108.7,35.4,0.0,2.03,0.00,1.30,2.97
13,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
13,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
13,221,3,78.5,2.3,0.0,1.80,0.00,1.42,1.56
13,219,3,101.8,1.9,0.0,2.36,0.76,1.41,1.60
13,218,1,115.7,3.9,0.0,3.99,1.85,1.62,1.57
13,223,2,65.6,18.5,0.0,4.44,1.77,1.99,3.13
13,225,4,91.8,33.9,1.0,0.38,0.38,1.86,0.08
13,229,4,90.8,23.4,1.0,0.38,0.38,1.86,0.92
13,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
13,220,3,108.8,35.4,0.0,2.03,0.00,1.30,2.96
13,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
13,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
13,221,3,78.5,2.4,0.0,1.80,0.00,1.42,1.56
13,219,3,101.8,1.9,0.0,2.36,0.76,1.41,1.60
13,218,1,115.7,3.9,0.0,3.99,1.85,1.62,1.57
13,223,2,65.6,18.5,0.0,4.44,1.77,1.99,3.13
13,225,4,91.8,33.9,1.0,0.38,0.38,1.86,0.08
13,229,4,90.8,23.4,1.0,0.38,0.38,1.86,0.92
13,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
13,220,3,108.8,35.4,0.0,2.03,0.00,1.30,2.96
13,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
13,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
13,221,3,78.5,2.5,0.0,1.80,0.00,1.42,1.56
13,219,3,101.8,1.8,0.0,2.36,0.76,1.41,1.60
13,218,1,115.7,4.0,0.0,3.99,1.85,1.62,1.57
13,223,2,65.7,18.5,0.0,4.44,1.77,1.99,3.13
14,225,4,91.8,33.9,1.0,0.38,0.38,1.86,0.08
14,229,4,90.7,23.5,1.0,0.38,0.38,1.86,0.92
14,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
14,220,3,108.9,35.4,0.0,2.03,0.00,1.30,2.95
14,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
14,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
14,221,3,78.5,2.5,0.0,1.80,0.00,1.42,1.56
14,219,3,101.8,1.8,0.0,2.36,0.76,1.41,1.60
14,218,1,115.7,4.1,0.0,3.99,1.85,1.62,1.57
14,223,2,65.7,18.5,0.0,4.44,1.77,1.99,3.13
14,225,4,91.7,33.9,1.0,0.38,0.38,1.86,0.08
14,229,4,90.7,23.5,1.0,0.38,0.38,1.86,0.92
14,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
14,220,3,109.0,35.3,0.0,2.03,0.00,1.30,2.94
14,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
14,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
14,221,3,78.5,2.6,0.0,1.80,0.00,1.42,1.56
14,219,3,101.8,1.8,0.0,2.36,0.76,1.41,1.60
14,218,1,115.7,4.1,0.0,3.99,1.85,1.62,1.57
14,223,2,65.8,18.5,0.0,4.44,1.77,1.99,3.13
14,225,4,91.7,33.9,1.0,0.38,0.38,1.86,0.08
14,229,4,90.7,23.5,1.0,0.38,0.38,1.86,0.92
14,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
14,220,3,109.0,35.3,0.0,2.03,0.00,1.30,2.93
14,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
14,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
14,221,3,78.5,2.7,0.0,1.80,0.00,1.42,1.56
14,219,3,101.8,1.8,0.0,2.36,0.76,1.41,1.60
14,218,1,115.7,4.2,0.0,3.99,1.85,1.62,1.57
14,223,2,65.8,18.5,0.0,4.44,1.77,1.99,3.13
14,225,4,91.7,33.9,1.0,0.38,0.38,1.86,0.08
14,229,4,90.7,23.6,1.0,0.38,0.38,1.86,0.92
14,217,1,98.1,10.4,0.0,4.97,2.04,1.54,0.60
14,220,3,109.1,35.3,0.0,2.03,0.00,1.30,2.93
14,222,2,65.7,11.9,0.0,5.92,1.99,2.56,0.02
14,216,1,101.8,5.3,0.0,5.37,1.80,1.57,1.45
14,221,3,78.5,2.7,0.0,1.80,0.00,1.42,1.56
14,219,3,101.8,1.8,0.0,2.36,0.76,1.41,1.60
14,218,1,115.7,4.3,0.0,3.99,1.85,1.62,1.57
