Server,Client,Vehicle,Map,Simulation time,Speed,Compass,Accelero,Gyroscop,Location,GNSS,Height,Throttle,Steer,Brake,Reverse,Hand brake,Manual
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:13,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
62 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
79 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:14,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
70 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","( -0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0,  0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
78 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
69 FPS,62 FPS,Mercedes Sprinter,AU,0:02:15,0 km/h,359° NW,"(  0.0, -0.0,  9.8)","(  0.0, -0.0,  0.0)","(-83.8,  25.0)","( 41.999784,  1.998986)",-0 m,0.00,0.06,1.00,False,False,False
